Query, Refcode,DIST1 
3,QAXKKB,1.839
3,XDJYOK,1.898
3,IRCXAR,2.177
3,SXMGEW,1.981
3,WZUUXL,2.139
3,LYXIMH,1.896
3,EALPTE,1.981
3,SEUPQG,1.940
3,CNASGK,2.017
3,XYWSIP,2.081
3,NXEIZG,2.032
3,SUBUQL,2.038
3,XXGAQN,1.922
3,KNRPNQ,1.892
3,JNXEMP,1.956
3,HAJNXX,2.062
3,KYWSYD,1.964
3,HFRITW,2.305
3,OJECSE,1.871
3,RZBXZT,1.929
3,HKIAEF,2.177
3,TYUOJQ,2.150
3,MNBLTG,1.981
3,FZWBQJ,1.945
3,BFSEAC,1.881
3,FERLNF,1.885
3,SPKZJQ,1.906
3,EYQTGJ,2.086
3,YUHGQE,1.950
3,MVMRRD,2.269
3,BTLQXK,1.820
3,AFSDLY,1.962
3,YLSWXC,2.267
3,TVXLBE,2.167
3,YRXUVQ,1.963
3,JXHVAS,1.922
3,XBLWLH,1.885
3,NYOMIF,1.871
3,LTSMNH,1.958
3,XMWJSV,1.925
3,XGRYUF,2.304
3,MNGYEK,2.123
3,WTSSMN,1.937
3,VTJLYO,1.882
3,LOVDRI,2.182
3,VBETEC,2.183
3,VYICXN,1.891
3,WPZUZJ,1.961
3,ZQROEL,1.857
3,EHDVFY,1.929
3,HEWWLQ,1.907
3,TAEHKX,1.861
3,OYTODO,1.905
3,MCROHO,1.853
3,TPBZAT,1.902
3,DOLHTP,1.856
3,LLRGRX,1.944
3,QDSOTN,1.848
3,ZELAGC,1.811
3,SAPVNR,1.836
3,DQPXXW,1.936
3,GQAGET,1.842
3,DPDUXX,1.810
3,ESUDAY,1.955
3,EMHBKH,1.854
3,EFNVBR,1.851
3,XKBAII,1.868
3,TFDQYD,1.834
3,KGFVOJ,1.751
3,HYEUKW,1.969
3,VGHTBB,1.860
3,RMRROI,1.899
3,EHYKZT,1.884
3,ETCQGT,1.944
3,ASNKDE,2.177
3,GUXZAC,1.969
3,FSZNVU,2.090
3,VHCAFB,1.911
3,DFXAUT,1.883
3,HKUMWD,1.903
3,YZWFRD,1.883
3,APVTYD,2.105
3,WQSHWX,2.186
3,MFWJIM,2.030
3,MCCSIR,1.886
3,OSKOEE,1.850
3,JLHCLU,1.854
3,LGABJI,2.096
3,CHVNKS,1.941
3,BPMTHM,2.414
3,JAYESC,1.876
3,XWMHHI,1.925
3,SQQNWK,2.185
3,HGRJTQ,2.073
3,BDZKCZ,1.937
3,QCZDGN,1.931
3,UJUIOY,1.890
3,JGQYCV,1.770
3,AMMZOM,1.970
3,KMWIGL,2.193
3,PBHIBD,1.934
3,LKOOST,2.193
3,GIOBHB,1.791
3,OWCMUK,1.929
3,DEADLQ,2.175
3,JQZOHH,2.050
3,BKUARH,2.055
3,TKQULA,1.885
3,TLBCZX,1.910
3,JNFVJV,1.886
3,JKUXGI,1.908
3,IRKHKF,1.890
3,OEQAPL,2.292
3,ALBVTX,2.150
3,ZVQWNO,1.945
3,MLXZCK,1.841
3,PJYLBZ,2.215
3,SUFSIE,2.136
3,ZQGARK,1.885
3,UMKSKQ,1.954
3,HKPSWF,2.175
3,KFASRU,2.240
3,GPFKFJ,2.247
3,UEHRAP,2.227
3,WDJNXL,2.216
3,QOSKJG,2.222
3,OYSNOP,2.199
3,NKTSBS,2.194
3,DBFDFH,2.228
3,EOQIPU,2.331
3,AWCRWB,2.226
3,XYSNSY,2.351
3,VWUPMT,2.102
3,PJWJPB,2.066
3,ONVRLN,2.100
3,UYZPBQ,2.127
3,KHYWPS,2.294
3,SXIDFI,2.211
3,NNYWLZ,2.175
3,QOVJXA,2.190
3,AGPCLF,2.262
3,EQQIHT,2.152
3,YTANXE,2.265
3,IZBKKX,2.179
3,CTESYL,1.966
3,EXLODP,1.954
3,GEJYLF,1.891
3,MRGCYU,1.904
3,AXZUJU,2.183
3,UUIHFE,2.202
3,JTRMWX,1.933
3,MLLYIX,1.893
3,ODAOPT,2.197
3,YWOWUQ,1.860
3,IUDOWU,1.856
3,FCCXKW,1.953
3,IDVZVV,1.950
3,MPJLHZ,2.247
3,UUWYAY,2.388
3,ZZRCTM,2.174
3,HCWXSI,2.330
3,MIWTXM,2.304
3,STQQUJ,1.942
3,YRWKVF,2.129
3,ULWRQC,2.069
3,VVRHER,2.141
3,UBZIIH,2.203
3,AGRMMJ,2.247
3,THOHHC,1.900
3,PQHWSR,1.873
3,KZLITR,1.885
3,EAQOSR,2.239
3,MKCJFJ,2.211
3,VVXMPR,1.853
3,SDMNSR,1.852
3,RRSNRJ,1.821
3,LZYGTL,1.810
3,NMVSPZ,2.132
3,YYLJSM,2.085
3,DWDDNJ,2.159
3,AVNPFM,2.237
3,QSONOO,2.169
3,HVOKSF,2.172
3,ESQDYL,2.169
3,ZKWTZF,2.253
3,PDYXJZ,2.256
3,NBZSSX,2.258
3,TDGUPY,2.089
3,UYHEGZ,2.090
3,KGCFVV,2.090
3,UYMGOT,2.178
3,NKYZGC,2.160
3,EHPYMR,2.204
3,LKVARD,2.146
3,ISMVSG,2.142
3,TYSCZR,2.202
3,OHZMFP,2.190
3,GSNWBN,2.151
3,DBMPSL,2.170
3,KLZXVR,2.191
3,SRYERU,2.208
3,ZBXTNG,2.166
3,ZTKMXV,2.161
3,VNCXAW,2.179
3,WDWYVH,2.201
3,GJDJPG,2.148
3,LCWRHT,1.894
3,CNQGNZ,1.897
3,DHZHZE,2.204
3,LECLVQ,2.134
3,DQTKPU,2.200
3,ZIGQDH,2.106
3,UYYPYK,2.064
3,HAWLZH,2.182
3,DWCBUS,2.161
3,UCWYRR,2.131
3,YYCCFL,2.162
3,IADTNB,2.134
3,RSZKQN,2.300
3,LANNNX,2.293
3,XPVAPD,2.116
3,HOESQA,2.101
3,NOLLFG,2.222
3,VRDMUK,2.229
3,QDEOCJ,2.116
3,NKCVZR,2.220
3,DKKAAQ,2.161
3,TTMYLY,1.988
3,XRISDQ,2.066
3,TIISQC,2.148
3,GRJEDK,2.064
3,YLNOPW,2.181
3,NBRABG,1.813
3,ZEHCVQ,1.940
3,OSOIDK,2.159
3,CIMPPE,2.157
3,GQWARO,1.947
3,JVXPUM,2.080
3,PNYMLZ,1.918
3,LYVOZA,2.219
3,QSOFAE,2.035
3,KOMDJQ,2.178
3,EUATVN,2.030
3,UGUXKE,2.149
3,LRMCFZ,1.877
3,UVNBGD,1.876
3,MAEOXH,2.254
3,KOLVKC,2.251
3,VNOTXQ,1.948
3,UVXQQH,1.975
3,GLAWIR,1.887
3,UWKVYL,1.892
3,AYLMIK,2.243
3,ZPCGEI,2.264
3,AOONZM,1.948
3,KVRCOZ,1.947
3,NLSOQH,2.182
3,LYUVFN,2.317
3,QPYYJL,2.108
3,GIFJAP,2.144
3,YCEDYZ,2.112
3,HZXOLQ,2.169
3,BXIVUZ,2.370
3,XRETIM,2.117
3,URUXWG,2.143
3,JIMXHK,2.131
3,KAUDNT,2.177
3,CBDZSM,2.320
3,ZYOWPL,2.096
3,RRJMAQ,2.217
3,EPYERK,2.093
3,YTMWBF,2.276
3,SWJOYQ,2.179
3,SAGTLC,2.353
3,GABJQV,2.105
3,AZHMUB,2.137
3,NIFTDS,2.122
3,YDJHZV,1.907
3,PPZABT,1.904
3,PKCMGQ,1.953
3,DFLZFJ,1.986
3,LLVLGN,2.119
3,DDCMRZ,2.088
3,RLLCUY,2.137
3,HDMUNG,2.136
3,RELOPO,2.107
3,OJLFKC,1.856
3,YKRKKX,1.893
3,ODDNFU,2.169
3,TASVRG,2.136
3,UGAYSH,2.146
3,WMYJKM,2.182
3,APIGHL,2.158
3,FPSFND,2.149
3,MTKRQQ,2.320
3,NOBNLF,2.018
3,RIZZZC,1.911
3,WTUVXB,2.272
3,JSVBWF,1.967
3,AYKVDL,1.936
3,IUVFWP,2.322
3,NUSLZD,2.318
3,KRTVNR,2.156
3,KPJWPE,1.851
3,SODXPA,1.900
3,NQBPRE,2.143
3,QOZVGG,2.176
3,PGLDCA,2.133
3,KOOSHN,2.215
3,HPDSHC,2.212
3,WRBGQS,2.217
3,GATUDI,2.241
3,EGQTPS,2.228
3,JRARYJ,2.225
3,JYQFLR,2.405
3,TQFXWK,2.342
3,ZPGTTM,2.330
3,YVKDCK,2.227
3,MUEHBO,2.215
3,NPVREB,2.139
3,KJCDGX,2.140
3,LLXPKL,2.053
3,ZRYJND,2.057
3,WSPONM,1.999
3,BCZFYI,2.011
3,QYJWXC,2.227
3,SYWDSS,2.226
3,FMCTST,2.132
3,ACNTLE,2.150
3,FBHYKO,2.014
3,AZNSKT,2.010
3,FTSXCF,2.045
3,SNSRLQ,2.049
3,SYZFAL,2.275
3,JZXKKZ,2.135
3,CTUSZW,2.236
3,GTFKQP,2.360
3,ESATIM,2.251
3,QNCKFW,2.156
3,DYHFTJ,2.336
3,TNNJWL,2.255
3,LRZMBH,1.769
3,LOQBWC,2.172
3,LPWVQB,1.999
3,MIULUW,2.183
3,CYBFGQ,1.776
3,LEKMIZ,2.172
3,FCEXCY,2.002
3,YHBZKA,2.256
3,SYGXRR,1.772
3,UYWBRJ,2.125
3,QESWSV,1.938
3,CMYCDP,2.311
3,TQACPP,1.840
3,GHJLCY,2.135
3,SCUTXX,1.927
3,WHRICF,2.191
3,RWZHQQ,1.915
3,IROISL,1.913
3,BWXVBH,2.299
3,IOSQXQ,2.329
3,RFMUTF,1.902
3,NAMAAB,1.899
3,YNEWYA,2.244
3,CRXQYT,1.934
3,RATHYL,1.915
3,LHBRUE,1.903
3,INKQAH,1.914
3,VVVVXN,2.160
3,LPQXEE,2.352
3,JTLJBU,2.091
3,MIJDED,2.271
3,WZCLLQ,2.127
3,WBSYOE,2.087
3,JXRLYT,2.100
3,MVOEIP,2.064
3,DDMCLG,2.283
3,GPOGDF,2.071
3,YDSFQY,2.119
3,RFIPEY,2.062
3,GDGACO,2.220
3,XOGVLO,2.231
3,EPDBOR,2.217
3,SFRTOR,2.360
3,ZXIDTY,2.351
3,EHJPJT,2.250
3,XXWHYX,2.165
3,LTVUTL,2.218
3,KZOFFO,2.361
3,BZGHMW,2.154
3,RRKGZM,2.117
3,WHWVBR,2.115
3,VSRLSF,2.108
3,VUHESC,1.870
3,SPGBYK,2.113
3,SFCDPE,2.350
3,JLVWFL,2.290
3,KFYMPT,2.176
3,CGPBTW,2.237
3,PBMOVR,2.149
3,CTATOR,2.224
3,XVOROK,2.212
3,AXRPLY,2.176
3,AKNHAO,2.194
3,JBIIQG,2.177
3,XHPTSS,2.078
3,XNRNKP,2.076
3,KRSGCU,2.057
3,VLEFJU,2.073
3,YUPUSI,2.052
3,AIKETC,2.039
3,ATCMFG,2.058
3,ABTWRV,2.179
3,YAERIL,2.266
3,QIEBIY,2.269
3,UDEDME,1.912
3,IMDDPC,1.909
3,KBYPCH,1.870
3,RKZJDK,2.347
3,DSXYPS,2.243
3,AWMZJI,2.121
3,TUODOF,2.105
3,NADELW,1.924
3,JUDGHT,2.123
3,XYSWXN,1.932
3,WISOEI,1.923
3,FPCGEK,1.928
3,HBGIXY,2.109
3,FTSJRV,1.905
3,EKNHPM,2.113
3,KIIHMS,1.871
3,CNRJBC,1.905
3,IKTRLG,2.111
3,WPDYXJ,1.878
3,LOQBET,1.910
3,OMNROU,2.117
3,ALYIZS,1.872
3,OBBBKJ,2.118
3,VOMBZG,2.219
3,WUHBQX,2.202
3,MQARJG,2.106
3,WMDMCG,2.285
3,ZCJQPA,2.129
3,RBARYR,2.198
3,IWJUHI,2.193
3,XZLFEA,2.173
3,FWIMCB,2.121
3,MVSNTL,2.204
3,GSFVRV,2.167
3,DQFEYD,2.084
3,RYSZBK,2.071
3,BJRVXT,2.096
3,YCHEAF,2.125
3,NYXJJQ,2.239
3,GRQOVW,2.097
3,HKCPQA,2.112
3,HAUPCL,2.044
3,QMHWLT,2.144
3,QGALUH,2.172
3,FPUNOK,2.185
3,TVTTUQ,2.159
3,PHNTCW,2.161
3,EYPHZA,2.159
3,WKKROL,2.168
3,CMWDPG,2.148
3,WRLMHS,2.217
3,TCXYEE,2.205
3,YXNONT,2.133
3,IULCLK,2.100
3,NXFRNH,2.221
3,OPDPFK,2.207
3,HURYPU,2.139
3,LZUHFB,2.104
3,LBGSPF,2.225
3,BCWVEV,2.200
3,HFAWRO,2.133
3,QTGBSC,2.096
3,KPNMWZ,2.476
3,UZYXZP,2.261
3,NRLGUJ,2.271
3,IBXVLN,2.265
3,BREQZA,2.212
3,FRDRCD,2.193
3,PDWHET,1.852
3,IFLFOX,1.851
3,PVNHDU,1.991
3,VQIDYB,1.779
3,IOZMLV,1.770
3,GKGANS,2.010
3,PGSTXG,1.747
3,CNTFJW,1.967
3,DYBUPP,1.975
3,FFWJDR,1.751
3,VKMAOQ,1.753
3,ELLVJW,2.178
3,DVGKUQ,2.171
3,XGYCAP,2.175
3,XXXDAA,2.202
3,BGGTUT,1.754
3,MAXSFP,1.751
3,VEZVVK,2.163
3,RCHGLP,2.159
3,KPZKGH,2.175
3,AGLCKG,2.175
3,NGNVFY,1.866
3,GTVWTN,1.863
3,JEDNSN,1.856
3,CLMGOI,1.862
3,WKFYBX,2.133
3,FVFEIX,2.097
3,LAGGXC,2.118
3,AANOOJ,2.149
3,CFVSIX,2.167
3,AKKLMO,2.129
3,SSXCLM,2.366
3,OHOIAW,2.193
3,CBVHKH,2.114
3,NDJNNL,2.080
3,SIXYSJ,2.085
3,EOIWNH,2.108
3,XSXAFA,2.391
3,CKGHKM,2.180
3,BBQWZU,2.202
3,GTWUEC,2.364
3,CSTJYC,2.100
3,GMYZOM,2.088
3,PZVCVF,2.085
3,GMCNLZ,2.114
3,LFSUNW,2.187
3,FWXUSX,2.409
3,RHNDHR,2.221
3,YOZKZO,2.136
3,FSIYWK,2.140
3,FOQUIR,2.087
3,DEFSQQ,2.087
3,GUYNGY,2.140
3,APLNHY,2.227
3,HVIEQA,2.145
3,OOVMQE,2.173
3,FIWSMZ,2.165
3,DARXNM,2.175
3,CGWPNM,2.139
3,WLRCSU,2.162
3,AKRHRG,2.204
3,YOTYLT,2.217
3,IAPAER,2.173
3,KVQYKC,2.312
3,ZNHPVU,2.270
3,NMRAPM,2.262
3,YMNLJS,2.288
3,NEWYOC,2.200
3,PNPPSD,2.237
3,CIVOLN,2.319
3,IMJACI,2.184
3,OEFRJR,2.206
3,LYWHDA,2.253
3,HAZPXK,1.873
3,HJTLTS,1.911
3,HPFRQW,1.896
3,HOYKEO,2.317
3,WMXMFH,1.970
3,GSOXAG,1.874
3,OPMNBE,1.909
3,XYBGUA,2.189
3,ULNQTD,1.899
3,SLQCQX,1.957
3,RILRYH,2.115
3,RPVPGP,2.177
3,HQDRUY,2.271
3,VHHIRL,2.161
3,RVSQUZ,2.172
3,EYGJJG,2.146
3,TKQMXP,2.240
3,RUMHDD,2.167
3,HMUCAT,2.149
3,VLQRWW,2.212
3,XQLEWP,2.103
3,WBWKCM,2.152
3,NMAQYG,2.149
3,ZDQUED,1.878
3,WISPKQ,1.915
3,ERQZUE,1.888
3,FWIRNA,1.962
3,XZFBFX,1.897
3,CKSEND,1.904
3,BIBNEY,1.918
3,KRUUJF,2.244
3,QSUCBA,1.959
3,KUWGWR,2.311
3,EJKJYB,2.172
3,JEHFFI,2.193
3,UUDIXG,2.152
3,JZKETZ,2.243
3,ABJAHX,2.255
3,SAIOEQ,2.275
3,BHFXAH,2.199
3,IJHJAT,2.287
3,ZRSDSD,2.205
3,WQVYKH,2.144
3,OQXMXH,2.245
3,JQKFJJ,1.888
3,JAMMYV,1.899
3,TQMMSI,2.226
3,JCZXQU,1.917
3,ENBQLG,1.960
3,TDQLNP,1.913
3,GBHIMA,1.909
3,IWKJOL,1.898
3,QENCOW,2.269
3,WMCKRS,1.941
3,DTPYNP,2.257
3,EMUWGD,2.161
3,NYQPTJ,2.139
3,KSWEZX,2.208
3,HKVJTM,2.135
3,PBUIEI,2.156
3,XGZIQE,1.892
3,MRAHRD,2.203
3,BVBOLU,2.199
3,MPLBTL,2.186
3,AYMEOG,2.409
3,XXLJMS,2.112
3,NZSBAG,2.139
3,ZAZNTQ,2.151
3,CKATJW,2.080
3,RWDSLC,2.242
3,CYTIAQ,2.105
3,FLDICR,2.126
3,XIBTVX,2.208
3,ZKMGVU,2.195
3,DUESJA,2.145
3,PFHWTJ,1.899
3,KZRBWS,1.914
3,YSDNRI,1.900
3,WSHSAQ,1.920
3,RUOSEI,1.912
3,EJCGKF,1.932
3,IMMBWL,1.851
3,MDXJCB,1.872
3,ZKXHAJ,1.906
3,ZNRZWD,1.947
3,TFIGBN,1.930
3,UJODHO,1.908
3,JKILEG,1.881
3,AQXTHG,1.837
3,DFJEIO,1.897
3,RZPLJO,1.910
3,HJZVDZ,1.931
3,DTCZTU,1.956
3,BZLSZS,1.916
3,OBLFEZ,1.882
3,SBBRKO,1.897
3,JVOKJR,1.886
3,PWDKJU,1.942
3,IEYJEN,1.856
3,VWNDSV,1.893
3,TIZSZO,1.883
3,SPBRRU,1.905
3,WGKPMF,1.905
3,BQHCAE,1.909
3,FNOEUL,1.931
3,SQUMRN,1.935
3,BTXPYN,2.207
3,SRPSKF,2.324
3,LZEZBY,1.935
3,OIVMZU,1.867
3,UYUIEP,1.896
3,YGXMJS,1.945
3,APQBZK,2.174
3,XAFWID,2.282
3,NITRZC,1.899
3,DWGBST,1.888
3,XWJYVW,1.925
3,GNGYCN,2.212
3,GYORXM,1.959
3,NLEWWT,2.259
3,LSATUJ,1.922
3,TORUMI,1.858
3,JVVQOC,1.902
3,OWOFFN,1.981
3,ECSTQB,2.250
3,GPEFOH,2.240
3,TNHQYG,1.882
3,BAWCRB,1.895
3,APFJOD,2.143
3,RPIITL,1.970
3,IFKZBG,2.152
3,CFIXSP,1.964
3,VKJMWY,1.863
3,NICFQJ,1.890
3,GDBMUU,2.187
3,QHOXAH,1.963
3,BVUAVL,2.134
3,WKGMIR,1.934
3,WDSIHK,2.214
3,AZUCNP,2.214
3,UDJKLJ,2.225
3,RSUBDH,2.212
3,YDVQOI,2.218
3,WJRSXD,2.116
3,YVNROG,2.130
3,IPFNPY,2.134
3,ROWITQ,2.104
3,UPTZND,2.338
3,ADPAVX,2.085
3,KPWFQD,2.093
3,YBMJZH,2.055
3,ZCEGKJ,2.253
3,XBIZAE,2.201
3,STWYXN,2.198
3,EJGYZB,2.210
3,XUSUPG,2.115
3,GTTYQI,2.121
3,QPWTND,1.880
3,BELBCU,1.891
3,FXVVQA,2.198
3,URXIAM,2.235
3,FPYTCI,1.975
3,BWXWFI,1.979
3,KHTNIX,1.890
3,FRVHKF,1.904
3,TWFEQY,2.194
3,NQZKPQ,2.222
3,VXLEDI,1.970
3,OAXEPG,1.961
3,LFOJKQ,2.320
3,GUFKMJ,2.208
3,JDQPTE,2.226
3,PCNBCG,2.164
3,TRUCNC,2.118
3,XJXASF,2.139
3,TCIOJM,2.226
3,IBWQGI,2.211
3,CKCNEW,2.225
3,KDVOYG,2.150
3,NETSOR,2.127
3,YCPFPV,2.149
3,KHOEYI,2.166
3,RJHXHC,2.246
3,NXRMNO,2.123
3,KOTAKO,2.222
3,JDZEDS,2.114
3,IIEOEP,2.233
3,CMLZBX,2.157
3,OAVGGR,2.226
3,XPAWFM,2.134
3,WUBCTX,2.159
3,MOCRXF,2.175
3,ZOCFRF,2.209
3,YYZLAB,2.177
3,NPHUFF,2.268
3,VSPRSK,2.155
3,SALECM,2.091
3,AJSXEK,2.155
3,WBQQLO,2.320
3,DABLMC,2.245
3,YXRFMA,2.261
3,WPZLAT,2.126
3,QZOXCL,2.191
3,CQKBHN,2.118
3,KCMZPF,2.275
3,USNCIC,2.151
3,XVSKMR,2.090
3,XJMYPG,2.099
3,XXDROR,2.217
3,JQQSYU,2.155
3,QANWZO,2.194
3,IMRHPA,2.129
3,PWOBQZ,2.151
3,YGCZWT,2.169
3,FHWVAX,2.117
3,DQOEVJ,2.097
3,YSBVXW,2.161
3,ASFCOV,2.179
3,EEZHMV,2.056
3,MPNMVA,2.111
3,SDOICM,2.197
3,WGZLHM,2.226
3,TGYFKQ,2.124
3,LLHREQ,2.097
3,KPKKLT,2.187
3,EIWCED,2.286
3,GDQYSC,2.287
3,SJYFRF,2.254
3,XQFZEJ,2.142
3,ZSFQKO,2.097
3,WMKAUU,2.405
3,IAXRBO,2.186
3,ASAPDO,1.933
3,SXMSPJ,2.214
3,AWPQOY,1.976
3,KQDZZA,2.104
3,HDZPPG,1.863
3,SFANCN,1.893
3,PNVZIL,1.879
3,LXFWPK,1.887
3,VLSMPG,1.885
3,BPYUAI,1.874
3,MNMKQL,1.881
3,JGGTER,1.887
3,GZMAGU,1.867
3,AVKHXA,1.855
3,UZFFXO,2.283
3,TTVZHM,1.989
3,SNUNWC,1.885
3,FEOVTH,2.162
3,FOOBOA,1.855
3,ESWCIV,1.867
3,FHIGYE,1.932
3,KMQBRT,2.127
3,YSLEER,1.837
3,MSJFTF,2.349
3,LIRQZY,2.448
3,MRZSND,2.079
3,EJHGDQ,2.090
3,EVCROC,2.181
3,LMCVRO,2.166
3,WPCQAB,2.146
3,FNEJTV,2.148
3,VCRLHL,2.274
3,BBNIXU,2.250
3,TSOGWF,2.309
3,GGOPIN,2.141
3,OGZOQO,2.152
3,DVABHQ,2.292
3,UCPMRF,2.300
3,GGSIPV,2.255
3,OMCBNG,2.172
3,QBLYZU,2.159
3,SAELBM,2.065
3,YUCTKE,2.056
3,CQENGX,2.067
3,JBSLEZ,2.125
3,SRSIXI,2.099
3,LQMWCV,2.155
3,VKKATL,2.144
3,YQSDST,2.147
3,CRNEWV,2.123
3,PQXADZ,2.054
3,XNWNIC,2.150
3,GIOMKU,2.068
3,JTDFST,2.102
3,YCRIEF,2.300
3,XOOQZS,2.269
3,PAHYPO,2.158
3,FIBICH,2.199
3,QZTAHL,2.155
3,HWSGZN,2.113
3,WJCAVK,2.218
3,AXKMOH,2.340
3,XBEGUF,2.287
3,NLKAWE,2.248
3,FNOPJN,2.119
3,IXKUDV,2.112
3,MSEOJK,2.216
3,FBSGAF,1.904
3,ZKKIJZ,1.843
3,JSVMFU,1.966
3,ZWHHLG,1.925
3,WUUPLF,2.244
3,XHLCCS,1.876
3,HBBXRV,2.458
3,XWIRQU,1.887
3,OFLVZO,2.119
3,WSCVYC,1.939
3,KKCCBD,1.928
3,GPERCS,2.137
3,CZCJJJ,2.258
3,QRNKXJ,2.208
3,YHFTZE,2.200
3,BGLWHK,2.139
3,RJUPXS,1.892
3,HEKVCW,1.874
3,XQSALM,2.209
3,UBPAQO,2.239
3,OSEFBG,1.911
3,XIETJW,2.254
3,PMNBNT,1.897
3,OWRHXD,1.855
3,DNVHZI,1.966
3,DKMMMT,1.954
3,HMYRDU,2.248
3,CZQXSU,1.883
3,ANYVEL,2.475
3,QDXHER,1.880
3,HNBWSM,2.174
3,LFLANY,1.929
3,OMTXDZ,1.946
3,DNCSCJ,2.138
3,YHUGXA,2.210
3,ULYZPH,2.227
3,YPZESC,2.165
3,ACNECR,2.164
3,PBBGKO,1.887
3,XOOGBL,1.921
3,SAAMUF,2.179
3,MENENR,2.243
3,QSBHXN,1.906
3,LWWFLX,2.279
3,PZHMEP,1.885
3,TQEOXK,1.871
3,HVGEWJ,2.285
3,KMOJGW,2.299
3,GYOZVB,2.127
3,MTJSKP,2.229
3,PEBTLH,1.857
3,QNYMEC,1.883
3,YWIZUX,2.272
3,IOYAIU,2.265
3,BOGNFP,2.340
3,VATYHV,2.347
3,ICCFOU,2.356
3,IRODLE,1.881
3,KURUDJ,1.884
3,JZIUSN,2.259
3,AESVNZ,2.261
3,UMAZYM,2.197
3,NJUHRH,2.333
3,QELVWX,1.888
3,EUVUBN,1.880
3,DXWONI,2.256
3,BSFAJL,2.293
3,KFHLBS,2.260
3,IVNWWH,1.885
3,ZHISUB,1.901
3,INKUDN,2.285
3,YJMHVG,2.239
3,XNHLOT,2.177
3,HVGGHC,2.288
3,MHQTFA,1.902
3,CGUFUO,1.870
3,YNZICS,2.271
3,KELSSF,2.232
3,KZGCOO,2.142
3,IMSLMD,2.314
3,BIUPKK,1.888
3,JGIKYY,2.237
3,PKOPQJ,2.238
3,IXCTWE,2.138
3,XCHQBC,2.295
3,ENFANW,1.895
3,MUADQR,1.890
3,LDGOFB,2.279
3,VTZZPE,2.303
3,CMCSMY,2.121
3,QGGGVW,2.208
3,BTWGNS,2.125
3,FKQKPL,1.903
3,IFIYOT,1.864
3,MUBRPF,2.450
3,MPFNOU,2.160
3,WDYONP,2.131
3,SQTGHJ,2.165
3,WVHKBB,2.178
3,GQWLSQ,2.176
3,JCERQC,2.166
3,RHXTZO,2.126
3,AFGRMP,2.160
3,YIOOPR,1.895
3,BFORYR,1.875
3,GZJDSZ,2.227
3,EPRLPQ,2.224
3,CPBEWX,1.982
3,MNBBKP,1.987
3,BWNAWX,1.898
3,QFECHN,1.892
3,DXLDUC,2.235
3,QUGFWN,2.213
3,LXLNEY,1.985
3,KELMPZ,1.977
3,ALIDWM,2.247
3,EJILYD,2.221
3,NIDHTH,2.186
3,YIDFKC,2.150
3,UKJXPA,2.113
3,MGXNNM,2.182
3,UWYOYK,2.279
3,PIMMVY,2.215
3,OAEBSY,2.199
3,JXCPXR,2.164
3,CVWCRF,2.126
3,ZBQRUF,2.137
3,UPHWOM,2.250
3,OZQPYH,2.208
3,MZNUGE,2.194
3,KIJZGT,2.154
3,IOBCWB,2.112
3,LHDDGY,2.171
3,XTGGEK,2.271
3,VTZBXN,2.216
3,TKLKKC,2.197
3,FEOGDK,2.165
3,TNPGYU,2.116
3,QBGOPT,2.136
3,AHSXBL,2.203
3,JENIFV,2.270
3,FZXVVE,2.134
3,PFPTVC,2.192
3,NSTDLW,2.089
3,QUFYRP,2.270
3,RSSUVK,2.241
3,FYCHRP,2.276
3,UANVBP,2.139
3,FTWCOQ,2.123
3,ORLOPN,2.141
3,KWSGCL,2.272
3,RTMAJT,2.232
3,DILJDA,2.273
3,THOEJH,2.143
3,BVDBBA,2.207
3,AAKJUO,2.091
3,JTVOMS,2.261
3,TNZWJI,2.235
3,NSAVIG,2.261
3,YJDYPX,2.158
3,BMOXYR,2.148
3,PFCIJF,2.116
3,NSRXXD,2.271
3,VILUIU,1.887
3,DZXDJA,1.885
3,BXMABX,2.222
3,PVPXVR,2.213
3,ZULJNK,1.972
3,FSKJYP,1.966
3,LQWBEY,2.252
3,DKQEFC,2.216
3,KEFNJK,2.195
3,VKCPUD,2.161
3,BGGMBX,2.095
3,XJRDJI,2.160
3,PQLHLO,2.273
3,SYOTUX,2.228
3,TEDMVI,2.199
3,QLNFCI,2.178
3,TXMGXM,2.111
3,ICXJPM,2.127
3,UYWAUC,2.212
3,RZVYJJ,2.275
3,GYFZIY,2.138
3,BWJPSL,2.172
3,ZQLARJ,2.096
3,JZODQV,2.260
3,YQTWUQ,2.256
3,KQLWOD,2.272
3,AMOPXQ,2.147
3,ZAZNMS,2.118
3,AXTZSB,2.101
3,XVIRMI,2.275
3,YYBVGA,1.883
3,RTOXPI,2.202
3,VZEICS,1.956
3,IEJDWT,2.244
3,JEIYTQ,2.210
3,PQIUGZ,2.192
3,WRLGXV,2.161
3,VZFDVY,2.102
3,OSJDKS,2.131
3,QHGIPE,2.223
3,URHNQS,2.259
3,YYTCDH,2.196
3,KBRUGT,2.150
3,SBTSGR,2.105
3,OZZFEK,2.110
3,NWPXDZ,2.223
3,ZEQOPY,2.210
3,FAGNNR,2.140
3,HOLRCM,2.209
3,XZHEUP,2.176
3,GZMNHS,2.148
3,JPDGFR,2.126
3,ICNCMB,2.216
3,YKCXFB,2.149
3,MFGONF,2.251
3,MHLKFT,2.146
3,FYGOEF,2.373
3,PHNYIJ,2.334
3,JCPWQH,2.167
3,YFUSTL,2.021
